Node1,Node2,AmntTrn,CntTrn,Alert
136997,88064,1800,3,0
137002,50275,1178,4,0
5932,37606,546,3,0
137016,83013,110,1,0
137032,167162,4050,1,0
5961,104803,15854,3,0
137038,167344,29000,1,0
137041,119681,1558,2,0
5976,53450,216,1,0
5993,77890,582,1,0
137087,100654,200,1,0
137088,111626,2200,3,0
137088,53450,1300,3,0
137088,85795,2100,3,0
137088,53420,407,1,0
6024,81235,366,3,0
6029,90762,900,3,0
137105,81248,120,3,0
137105,89189,60,3,0
6039,89863,38,1,0
6039,53450,3000,3,0
6046,90340,26216,3,0
6046,77970,92789,7,0
6046,24764,135494,5,0
6054,108837,1000,1,0
6060,108467,1409,2,0
6065,118734,357,1,0
137143,89863,242,2,0
6093,61417,191,1,0
6093,55370,3539,4,0
137167,168513,222,1,0
6099,88914,426,1,0
6101,50195,110,1,0
6102,119681,2160,3,0
6102,52279,1327,3,0
137175,77890,325,3,0
137184,66720,0,1,0
6119,53420,200,1,0
6123,88914,200,1,0
6136,90821,7612,3,0
6148,81575,9681,1,0
137222,90821,255,1,0
137227,53371,1050,3,0
6207,85622,12900,4,0
6225,85784,64,3,0
137301,90762,751,1,0
137321,47723,661,3,0
137337,89863,796,2,0
137340,89863,1109,3,0
137341,58101,121,1,0
6270,78170,12760,1,0
6282,133652,150,3,0
137363,119681,125,1,0
137368,89863,245,2,0
137370,53371,787,1,0
6301,81261,3978,2,0
6303,117409,200000,2,0
6331,108105,9915,4,0
6331,78111,1808,3,0
6344,90821,1752,3,0
6344,85846,2578,7,0
6344,53371,10188,21,0
6347,134406,1115,4,0
6352,56691,2081,3,0
6352,78111,749,1,0
6352,81235,1771,3,0
137429,85829,4959,3,0
6358,135928,666,3,0
6358,88035,898,2,0
6358,111626,395,2,0
6358,53450,846,4,0
6358,63819,5610,6,0
6358,51787,448,2,0
6358,85763,86,1,0
6358,89863,1916,7,0
6358,88914,449,1,0
6358,99872,457,1,0
6358,59857,898,2,0
6358,85795,1211,5,0
6358,88064,898,2,0
6359,59857,350,2,0
137442,89863,1251,1,0
137461,60055,95,1,0
6411,108422,4834,1,0
6416,81235,1000,1,0
6416,89863,610,2,0
6416,89009,121,3,0
137496,90083,154,1,0
6431,111626,950,3,0
6436,53450,369,1,0
137509,81248,230,1,0
137509,90309,530,2,0
6440,66720,3,2,0
6456,51775,500,4,0
6456,90821,300,2,0
137535,83000,630,1,0
137542,89863,33,1,0
6473,78111,1515,2,0
137565,111626,191,1,0
6513,78111,10769,1,0
6521,78128,4177,3,0
6521,85593,8119,1,0
6529,90762,1935,5,0
137609,88064,48552,1,0
137635,85829,630,1,0
137635,90763,1200,2,0
6573,24783,3610,3,0
6573,119064,3167,1,0
137648,90083,150,1,0
6594,89863,671,2,0
6605,89863,1306,4,0
6606,81261,1140,3,0
137679,88967,1200,2,0
6609,110230,21000,2,0
6612,56691,1000,1,0
137691,169396,349,1,0
137726,124533,150,1,0
6655,37606,293,2,0
137744,90762,1360,1,0
137746,105281,1689,3,0
6677,89863,1574,2,0
6678,90083,150,1,0
137755,124533,330,2,0
6700,99872,31,1,0
6704,78186,4367,3,0
6709,89863,16,1,0
6719,51908,50,1,0
137804,47723,161,1,0
137804,89009,472,3,0
137804,81248,568,1,0
6741,92481,422,1,0
6744,51775,95,1,0
137816,110050,274,1,0
137829,90083,350,1,0
6761,53450,622,1,0
6771,66669,137,3,0
137843,89863,230,1,0
6775,85795,750,1,0
6784,100917,400,2,0
137876,59873,952,4,0
6804,89779,1261,3,0
137895,89863,121,1,0
6863,89863,893,2,0
6879,78111,878,2,0
137955,53371,1080,2,0
137960,51775,970,4,0
6895,89863,1515,1,0
137967,89863,2608,2,0
137975,124211,1150,1,0
6907,88914,1121,3,0
6941,53433,3038,1,0
6960,35823,6000,3,0
138034,115922,4319,3,0
138034,126405,27347,3,0
138034,111657,127,1,0
6964,116648,1500,3,0
6967,90821,45350,4,0
6967,90762,11406,5,0
138040,78186,224,1,0
138050,51775,2250,6,0
6979,89863,1200,3,0
6984,59857,560,1,0
138061,105284,458,3,0
7008,118837,4563,1,0
7008,108492,13881,2,0
7032,163101,100,1,0
7033,117404,14681,3,0
138113,54040,130700,3,0
138124,163254,11845,3,0
138131,90126,800,1,0
138133,116648,600,1,0
7063,89863,291,1,0
138135,85742,1791,3,0
138135,47723,1771,3,0
138138,109706,5128,3,0
138161,40067,405994,3,0
7091,100965,250,2,0
138167,55429,387,1,0
138176,68767,169000,6,0
138184,124533,266,3,0
138187,78688,4022,1,0
138190,162180,1830,3,0
7129,108105,680,2,0
138203,111626,792,2,0
7138,163220,262,1,0
7151,66608,24111,1,0
138226,89009,164,6,0
7157,24783,164,1,0
7158,63814,1347,3,0
138248,124533,80,3,0
138251,90083,350,1,0
138253,116616,1050,3,0
138256,135928,1369,3,0
7185,85795,1347,3,0
7185,89863,566,3,0
7185,53450,804,3,0
7213,51908,1310,2,0
7215,66720,136,2,0
7216,105225,366,1,0
7220,90527,15600,2,0
7220,68767,29450,1,0
7229,52279,390,1,0
7229,89126,1498,6,0
7232,85621,5889,2,0
7232,128392,991,3,0
7253,50379,240,2,0
138335,78839,63,3,0
7269,78111,5477,5,0
7270,104799,1500,3,0
7288,50505,2380,3,0
7291,109952,30000,1,0
7295,93591,1000,2,0
7300,108414,3000,3,0
138397,81261,1413,2,0
7328,89863,65,1,0
7347,89863,24,1,0
138420,108467,789,1,0
138425,26464,555,1,0
138445,85795,1694,1,0
7377,116558,17450,3,0
7395,63814,787,1,0
138493,89863,61,2,0
7429,89009,840,2,0
7429,107109,1110,2,0
7429,66873,431,1,0
7438,96758,11999,3,0
138519,89863,497,2,0
7447,47723,3148,1,0
7453,66669,169,1,0
138525,52080,422,2,0
138536,104826,2000,2,0
138538,124533,92,3,0
138549,167162,2343,1,0
138581,53371,94,2,0
7510,61429,387,1,0
138583,88064,761,2,0
7517,53338,19,1,0
7538,101784,6000,2,0
7544,85950,1569,1,0
138625,87829,175,1,0
138632,77865,53000,8,0
7561,110050,196,1,0
7569,93591,600,3,0
138642,135599,476,3,0
7582,88064,369,1,0
7585,124533,27,1,0
138666,50243,170,1,0
7605,111626,2,1,0
138684,89863,7,1,0
7623,115267,525,1,0
138701,89863,1100,3,0
138704,66893,20000,1,0
138707,89863,18,1,0
138718,88064,3000,1,0
7672,54040,104,1,0
138748,81261,300,2,0
7686,85742,687,1,0
138759,163226,1750,1,0
138759,59909,2761,1,0
7698,51775,3000,3,0
138783,100917,450,1,0
138783,116625,23149,3,0
138783,93587,1362,3,0
7713,66720,75,1,0
7714,110050,140,1,0
138788,135694,1203,1,0
138805,107880,110,1,0
138814,53450,1144,4,0
138814,108105,108,1,0
138824,55429,1616,1,0
138824,53338,56166,3,0
138828,163254,10323,1,0
7757,24764,923,2,0
7757,105338,4605,3,0
7757,51787,181666,1,0
138841,19135,2594,3,0
138841,79973,16245,3,0
138841,78111,130,2,0
138841,81235,104,2,0
138842,124533,101,3,0
138858,117409,8000,1,0
7797,78128,1929,2,0
7803,90763,1344,3,0
138889,88848,46,1,0
7824,47723,1764,2,0
7824,85795,904,2,0
7824,89863,1661,2,0
7845,85795,1665,5,0
138928,163254,1153,1,0
7861,50452,2212,1,0
138938,119681,13000,2,0
138940,132173,2810,2,0
138949,109795,4885,1,0
138956,47723,400,2,0
138956,66873,1032,3,0
7885,64136,627,1,0
7887,59873,1557,3,0
138979,64184,5420,3,0
138986,111626,25038,1,0
7915,50375,9203,2,0
138985,59857,624,3,0
138984,85621,3612,2,0
7928,78111,2626,3,0
139001,59868,1300,2,0
7935,85763,461,1,0
7935,59857,1458,2,0
139009,89863,1275,15,0
139009,53450,1646,1,0
139009,135928,543,3,0
139009,93587,1581,3,0
139009,85829,1190,3,0
139009,110327,1050,3,0
139009,128392,967,3,0
139009,51787,1726,2,0
139009,126287,450,3,0
139009,88035,700,3,0
139009,60057,320,6,0
139009,47723,328,1,0
7941,53450,800,1,0
7952,66720,15487,3,0
139026,46460,3170,3,0
7957,85795,426,1,0
7965,88914,2448,1,0
7965,89779,329,1,0
7975,78186,2281,3,0
7980,88914,200,2,0
7980,128392,800,4,0
139057,89863,598,3,0
139076,81248,4604,9,0
139076,53450,728,1,0
139078,51775,404,1,0
8006,47723,300,2,0
8006,107109,300,3,0
8006,66873,150,1,0
139084,89863,63,1,0
8017,51775,855,3,0
8017,90821,480,3,0
8017,119064,7024,1,0
139106,89863,1605,2,0
139106,53450,787,1,0
8062,78111,8217,1,0
8062,93641,1800,3,0
8062,89863,300,2,0
8075,100538,18050,2,0
8078,85772,628,1,0
8083,81257,595,2,0
8083,89863,265,1,0
8083,111626,3300,1,0
139156,63814,119,1,0
8084,53371,1262,2,0
139175,47723,240,1,0
139175,89009,480,1,0
139179,78111,961,1,0
8119,66580,5007,1,0
139191,105284,241,2,0
8123,89009,4100,1,0
8129,78111,2925,7,0
139206,47723,1500,3,0
139210,53450,1132,2,0
139213,87976,37584,2,0
139222,81096,39000,2,0
8154,109880,141250,1,0
8192,59857,1486,7,0
8214,108105,283,1,0
8214,81235,284,1,0
139291,169396,986,3,0
8228,168439,97141,2,0
8230,90340,8000,2,0
139307,78111,3473,2,0
8243,79973,179833,9,0
139317,53563,1779,2,0
8266,169581,2050,1,0
139359,66451,2145,2,0
139372,105281,350,3,0
8313,163149,280,1,0
8361,51908,650,2,0
8372,64136,627,1,0
139446,128392,725,3,0
139446,85829,42,1,0
139446,89863,2069,2,0
139446,111626,1736,5,0
139455,167162,3019,1,0
8392,88064,78,1,0
8397,53450,98,1,0
8398,78111,616,1,0
139475,108414,2700,3,0
139483,85742,781,3,0
139483,81248,782,3,0
8419,126403,7140,2,0
8427,24440,1700,1,0
139500,110327,2100,2,0
139522,100662,15000,1,0
139529,135878,23964,3,0
8468,167162,500,1,0
139556,59857,705,3,0
8493,88927,1622,1,0
8499,66669,269,1,0
8506,109409,931,1,0
139581,81261,33,1,0
8515,19186,12162,1,0
8548,111626,127,2,0
8563,135523,372,1,0
8570,166989,286,1,0
8580,126476,2500,1,0
8580,91926,260,1,0
8587,55483,789,3,0
8600,88064,1531,6,0
8605,52055,3563,1,0
8610,89209,200,2,0
8620,163254,1153,1,0
8622,115922,19946,6,0
8625,53420,1160,1,0
139723,77890,1492,1,0
139724,90093,11521,1,0
139725,168251,2000,1,0
8659,85763,261,3,0
8660,168043,1600,1,0
8660,59857,2700,3,0
139732,89863,971,1,0
8662,50148,2973,1,0
139739,61165,38674,1,0
8672,89863,450,1,0
139755,89863,57,1,0
139770,167140,127,1,0
8702,115950,6783,1,0
139778,117090,5179,5,0
139786,66603,3476,2,0
139787,110050,245,1,0
8725,104799,450,1,0
139804,90309,150,1,0
8741,119681,2013,1,0
8741,88914,12455,7,0
8741,105281,2302,1,0
8748,81248,482,1,0
139829,111796,1915,3,0
139850,78111,263,3,0
139865,78111,1380,3,0
139865,89863,391,3,0
139879,53338,163,2,0
8811,85795,1125,1,0
139886,124533,6,1,0
8835,63737,440300,1,1
8839,53450,855,1,0
8870,107109,512,2,0
139943,124533,35,1,0
139945,89126,450,2,0
139949,50379,100,1,0
139957,105284,900,3,0
139965,83238,300,1,0
8899,134173,5000,1,0
8915,47723,713,1,0
8933,117129,858,6,0
140009,105281,200,2,0
8936,64136,627,1,0
140030,88914,486,1,0
8960,24792,200,1,0
140046,167162,2500,1,0
140056,168442,980,1,0
9004,99872,1442,3,0
9006,24783,65,3,0
140086,53450,849,3,0
9026,59857,772,3,0
9038,162886,94816,1,0
140113,100654,4050,3,0
9052,162180,3000,3,0
9055,63669,1298,3,0
9079,55050,1260,4,0
9082,51787,1200,3,0
140158,111626,2400,3,0
140170,88064,248,1,0
9122,100917,2080,4,0
9139,114124,1904,1,0
9139,104799,327,3,0
9140,55235,525,3,0
9172,35815,142880,1,0
9173,108105,291,1,0
140256,96744,60000,3,0
9187,169423,500,3,0
9190,51775,31,1,0
9194,63814,1678,4,0
140284,81261,5810,2,0
9217,104631,290,1,0
140291,110050,170,1,0
9239,24783,477,1,0
9238,53450,577,1,0
9245,24783,27,1,0
140318,88064,1200,3,0
140322,90309,379,1,0
9252,90083,155,1,0
9261,118767,214,1,0
9268,110050,150,1,0
9275,109872,260000,1,0
9282,85763,700,1,0
9297,81261,69,1,0
140385,81248,776,3,0
9320,87799,410,1,0
140421,167344,12101,1,0
140425,167344,182600,1,0
9382,26181,3432,6,0
9382,85795,2060,3,0
140454,85784,900,1,0
140468,81235,449,1,0
140482,66519,4420,3,0
140494,37606,78,1,0
140500,78839,207,3,0
9440,85846,328,2,0
9445,53338,388,3,0
9447,85846,2000,2,0
9458,81261,1122,2,0
140539,81235,3420,3,0
140546,85784,21,1,0
140547,110050,670,1,0
9476,107109,700,1,0
9476,66873,700,1,0
9476,85795,800,1,0
140550,89009,1514,1,0
9540,59857,4200,9,0
9553,88803,274,2,0
9560,63814,1127,2,0
9561,89779,600,3,0
9561,85829,1200,3,0
140639,117112,4800,1,0
9583,169581,50653,3,0
9583,88855,21420,3,0
9583,111523,5950,1,0
140676,124226,7673,2,0
140679,122974,6423,3,0
9610,89863,21,3,0
9610,90763,6009,3,0
9610,111626,791,1,0
140694,66873,688,2,0
9623,89189,595,1,0
140704,81261,2760,6,0
140708,110050,142,2,0
140713,61177,163,1,0
9646,108105,683,2,0
9688,126676,2376,2,0
140777,89863,2388,1,0
9719,89863,2100,3,0
9719,53450,1300,3,0
9719,81261,3600,6,0
9719,53420,2100,3,0
140797,63814,196,1,0
9728,66720,2988,3,0
140808,100917,1260,3,0
9742,53450,3000,8,0
9757,89863,1761,3,0
140833,110301,210,2,0
140854,112127,150,1,0
9785,89863,2267,3,0
9785,85795,2595,3,0
9790,24764,3898,1,0
9794,53371,888,2,0
9806,81248,700,1,0
140882,124533,233,3,0
9813,78688,590,2,0
9824,89009,1610,7,0
9839,117155,2633,1,0
140920,51802,650,1,0
9847,126405,1000,1,0
9871,89863,623,2,0
9877,128392,55,3,0
9880,66720,423,3,0
9883,135606,12000,3,0
140955,63966,12385,1,0
140960,118990,2283,1,0
9894,47723,1476,4,0
9894,119681,800,3,0
9894,88914,4358,11,0
9898,88064,1688,2,0
9910,52382,733,2,0
140989,85742,564,4,0
140995,89779,1648,3,0
9924,108105,1569,3,0
141003,89863,1107,1,0
9932,78111,989,1,0
9932,89863,4700,2,0
9932,53450,2086,1,0
141012,109951,605,1,0
9940,85846,1651,4,0
141031,85846,27,1,0
141029,110050,40,1,0
141040,60057,229,1,0
9978,101161,1600,2,0
9983,89863,400,1,0
9983,81261,800,1,0
9983,78828,476,1,0
9997,53450,1874,1,0
141085,104552,390,1,0
141086,89863,1350,3,0
10033,111591,1000,1,0
141110,90340,616,1,0
10044,78111,365,1,0
141117,92481,325,1,0
10053,53338,163,2,0
10073,50379,190,2,0
141148,81257,4575,4,0
141149,89863,2473,3,0
141149,111626,475,3,0
141150,85763,120,1,0
10085,104631,1320,1,0
10115,53450,716,3,0
10115,89863,566,3,0
10123,108105,634,3,0
10123,78111,375,3,0
10123,81235,375,3,0
10150,66603,595,1,0
10151,78111,788,2,0
141225,66720,279,1,0
141229,89863,450,1,0
141229,85795,453,1,0
141229,26149,849,1,0
10165,96822,596,3,0
10170,89863,1294,1,0
141257,89779,555,1,0
141266,51775,188,2,0
10200,24764,3402,3,0
141311,104799,700,1,0
10242,169396,599,3,0
10246,59857,352,1,0
10250,117061,7377,6,0
141330,81261,1250,3,0
10260,47723,1080,3,0
10263,85923,15701,3,0
10272,104807,3796,3,0
141344,89863,42,1,0
10277,124226,18055,2,0
141360,111626,1212,1,0
10290,118908,2047,2,0
10289,111626,1180,2,0
141366,59857,1558,2,0
141382,104799,675,3,0
141387,89863,345,1,0
10315,85742,1086,3,0
10315,90309,2619,3,0
10315,59857,1304,3,0
10315,51775,2506,3,0
10315,81248,1452,3,0
10322,51715,5000,1,0
141398,108633,1640250,10,0
141398,53450,91,1,0
141408,85742,957,2,0
141424,37583,1000,1,0
141458,111626,872,2,0
10389,124349,5000,1,0
141492,116664,353609,2,0
141492,54040,120,1,0
10439,89201,6,1,0
141511,59857,4720,10,0
141517,104794,3600,5,0
10451,108382,8200,1,0
141523,79973,10800,1,0
141530,99954,43743,5,0
141530,59857,1180,3,0
10472,51775,1807,8,0
141561,107631,100,1,0
10494,162130,7918,2,0
10494,93587,600,3,0
10494,53371,2122,6,0
10494,81261,1820,4,0
141592,88064,1912,3,0
10528,90083,150,1,0
10529,53420,806,3,0
141628,89863,2400,6,0
141638,111626,1868,2,0
10569,108154,859,1,0
10590,133321,740,2,0
10597,89863,425,1,0
141687,54040,714,1,0
141691,87714,1259,2,0
141706,81529,60500,1,0
141707,59873,6698,3,0
141708,108105,250,1,0
141720,104799,540,12,0
141720,53450,364,4,0
10652,37638,450,3,0
10652,162939,8000,1,0
141729,66532,115,1,0
141738,134139,116759,5,0
141777,100917,990,1,0
10711,53450,767,3,0
10717,108105,2414,5,0
10720,53450,3600,6,0
10720,85829,1200,2,0
10727,88035,1375,2,0
10732,89863,565,1,0
10732,111626,591,1,0
10769,89863,169,1,0
141885,78111,1010,1,0
10822,124533,2482,3,0
141905,135902,470,1,0
10843,99872,4308,2,0
10843,81248,2200,2,0
10839,88921,220000,2,0
141935,88803,1030,1,0
10874,110355,450,1,0
141948,37638,750,5,0
141961,119681,2378,3,0
10889,51775,449,1,0
141964,89863,500,1,0
10895,53450,3000,3,0
141968,78111,357,1,0
141989,66873,1330,3,0
141996,62358,85000,2,0
142003,168197,25000,1,0
10941,52080,608,1,0
10959,89009,240,2,0
10986,162985,7100,2,0
10988,66720,70,1,0
142068,66720,6,1,0
142086,91860,19590,12,0
142091,81260,1579,2,0
142093,85846,644,2,0
142108,35653,1400,1,0
11038,93587,400,2,0
11038,100917,700,3,0
11038,53450,100,1,0
11038,89863,200,1,0
11038,89132,200,2,0
11038,81261,1300,5,0
11038,89779,600,4,0
11038,53420,870,3,0
11048,104799,3305,3,0
11052,89863,1380,2,0
142131,37606,254,5,0
11061,53450,13123,3,0
11093,78111,200,1,0
142166,53371,787,1,0
11095,116510,22050,1,0
142167,108546,1063,1,0
11098,52150,1166,2,0
11099,66873,224,1,0
11103,89006,221139,10,0
142191,54997,52789,1,0
142201,59857,1604,1,0
11131,53371,1050,3,0
142205,50512,70,1,0
11145,163050,5320,1,0
142227,89863,334,2,0
142262,77890,1752,3,0
142267,85846,1887,1,0
142268,85846,500,2,0
142272,85829,364,2,0
11211,119790,571,3,0
11223,104799,11,1,0
142301,91926,23500,1,0
142309,85763,1411,3,0
11241,85795,410,2,0
11244,88064,60,1,0
11250,47723,48,1,0
142339,114223,1825,1,0
142342,100917,2624,2,0
142346,107109,479,1,0
11286,88064,10763,1,0
11288,89863,1098,1,0
11288,85795,376,1,0
11301,81327,1633,2,0
11320,24878,8680,4,0
11327,53450,165,1,0
142414,109795,312,1,0
142428,37606,118,1,0
11356,89863,1347,3,0
142447,63814,219,1,0
142458,89779,671,2,0
11400,89863,391,1,0
11422,63814,300,2,0
11427,89863,83,1,0
11436,50569,101225,4,0
11439,89132,595,1,0
142511,110050,239,1,0
142513,59857,1184,1,0
11453,169462,550,1,0
11463,88064,400,2,0
11463,85795,1000,2,0
11463,53450,800,2,0
11463,89863,920,3,0
142544,81248,900,2,0
142560,53371,1146,1,0
11491,89863,453,1,0
11505,24783,739,2,0
142588,63982,500,1,0
11542,59857,1018,2,0
142638,93587,500,1,0
142650,168513,232,1,0
11586,88914,31,1,0
142659,89209,247,1,0
11589,88914,1174,2,0
11594,100965,150,1,0
142680,99872,674,1,0
11621,110050,150,1,0
142772,107699,103038,5,0
142772,81248,690,3,0
142772,47745,18044,5,0
142776,91774,1108620,3,0
142777,167252,1571,1,0
11709,54997,160,1,0
11709,167447,56137,26,0
11709,135813,11670,5,0
11709,126606,403,1,0
11709,24733,5500,1,0
11709,61208,113,1,0
11709,90089,6253,1,0
11709,107855,4122,3,0
11709,24698,5051,3,0
11709,135774,177471,6,0
11709,168512,29229,6,0
11709,126582,142492,4,0
11709,168207,7144,3,0
11709,104788,32418,3,0
142784,108467,3,1,0
11713,66720,87,1,0
11713,107789,27675,1,0
11721,87714,47,1,0
11725,78128,530,1,0
11756,24783,90,3,0
11763,51775,953,3,0
142839,89863,72,1,0
142845,53338,290,2,0
11781,90605,474,1,0
142863,124175,600,1,0
11799,85795,469,1,0
11815,89863,1848,2,0
11831,81248,80,1,0
11842,90821,5004,1,0
11846,88803,142000,8,0
142936,63814,1383,3,0
142952,66720,24,1,0
142962,79994,30000,1,0
142963,89132,244,3,0
142968,92749,800,1,0
142976,114223,9290,4,0
11904,53420,70,2,0
11915,89863,715,3,0
11918,66603,5272,2,0
11921,132159,1036,1,0
11922,168203,5000,3,0
11941,53450,461,2,0
11945,85742,890,3,0
11945,81248,649,3,0
11949,64136,474,1,0
143030,53450,454,1,0
11967,89863,2257,6,0
11969,53450,2944,1,0
143059,109795,2092,1,0
143059,55286,4338,1,0
143060,89863,4277,9,0
143060,81235,1990,6,0
143060,85742,420,1,0
143060,87645,19641,4,0
143060,88914,768,3,0
143060,168442,24682,1,0
143060,111626,1531,2,0
143060,89115,38669,3,0
143060,119681,1667,3,0
143060,88064,356,1,0
143063,108467,11960,23,0
143063,89209,2496,3,0
143063,90821,7449,18,0
143063,119681,16615,50,0
143063,89132,8470,76,0
143063,35822,12861,3,0
143063,53371,16229,20,0
143063,89863,65820,116,0
143063,26149,2539,8,0
143063,89126,13139,15,0
143063,110050,422491,52,0
143063,107109,19070,43,0
143063,104799,2638,14,0
143063,93641,632,4,0
143063,105284,9136,18,0
143063,105281,14408,18,0
143063,90762,3698,15,0
143063,66873,18166,56,0
143063,100917,14052,37,0
143063,93587,26764,63,0
143063,24783,4830,10,0
143063,81235,8661,20,0
143063,89779,300,3,0
143063,78111,41063,49,0
143063,85829,5684,12,0
143063,85763,13542,15,0
143063,89191,34410,6,0
143063,162192,5887,3,0
143063,50375,1500,3,0
143063,88914,23428,44,0
143063,53450,21934,30,0
143063,100654,2080,5,0
143063,52279,2735,4,0
143063,85784,3622,10,0
143063,90309,9000,9,0
143063,81261,33935,62,0
143063,85742,19285,32,0
143063,47723,28650,98,0
143063,91798,1800,3,0
143063,85846,19741,15,0
143063,105287,2022,3,0
143063,51787,4000,6,0
143063,78839,26231,9,0
143063,60057,13050,15,0
143063,88064,4924,16,0
143063,63814,8298,30,0
143063,85795,9371,22,0
143063,50440,5300,4,0
143063,51775,11765,16,0
143063,111626,21334,41,0
143063,77890,12725,19,0
143063,81248,19785,20,0
143063,53420,3453,8,0
143063,81260,3808,12,0
143063,93702,11365,1,0
143063,128392,22214,35,0
143063,135928,1207,4,0
143063,59857,30274,38,0
143063,89009,60918,132,0
143063,99872,9799,14,0
143063,88035,700,3,0
143063,89189,400,2,0
143063,108105,31173,20,0
12000,90074,1238000,14,0
143076,47723,238,1,0
143076,78111,357,1,0
12013,85621,2005,1,0
143091,88035,185,1,0
143102,53450,714,2,0
143102,59951,2244,1,0
143105,77890,814,1,0
12034,81186,1490,4,0
12053,53450,1883,1,0
12056,51787,3660,3,0
12056,135928,479,1,0
12056,89863,3525,6,0
12056,81261,3048,6,0
12056,90607,1665,3,0
12056,85795,4070,6,0
